Student_ID,Gender,Age,Study_Hours_Daily,Phone_Usage_Hours_Daily,Sleep_Hours_Daily,AI_Tool_Usage_Hours_Daily,Attendance_Pct,Focus_Score,Productivity_Score,Exam_Score
STU02782,Male,18,1.8,5.9,6.1,0.6,64.5,66.4,56.7,61.8
STU02783,Female,24,0.7,9.0,4.0,0.3,42.2,40.3,40.4,45.7
STU02784,Male,23,2.7,4.7,8.2,1.4,77.5,67.2,66.2,73.2
STU02785,Male,18,1.7,7.1,5.3,1.0,45.7,56.2,56.6,54.3
STU02786,Female,19,0.0,8.1,4.8,0.0,46.2,48.5,42.9,45.3
STU02787,Male,18,4.6,2.7,7.0,2.6,89.1,71.3,75.7,88.8
STU02788,Male,23,4.9,2.7,8.9,3.7,100.0,78.9,87.0,100.0
STU02789,Male,20,2.5,5.6,5.9,0.2,88.0,63.8,55.1,71.7
STU02790,Male,25,2.7,5.1,5.4,1.2,76.0,56.4,64.4,73.5
STU02791,Male,18,1.3,8.6,5.2,0.1,60.9,49.8,51.8,57.4
STU02792,Male,25,1.7,6.1,5.1,0.0,79.0,54.9,50.5,66.3
STU02793,Male,19,0.1,6.1,5.0,0.1,43.1,57.8,48.1,42.1
STU02794,Other,21,4.1,4.3,7.2,0.9,97.7,68.7,67.7,84.6
STU02795,Male,21,0.3,10.0,6.1,0.6,42.6,49.6,47.1,46.0
STU02796,Male,25,2.3,3.1,7.9,0.8,89.2,73.8,53.3,67.6
STU02797,Male,25,1.5,8.0,7.8,1.2,38.1,72.8,65.3,54.8
STU02798,Male,18,5.5,2.7,7.6,1.8,86.6,85.8,81.4,86.8
STU02799,Female,22,3.2,2.1,5.6,0.5,83.6,68.2,67.6,77.2
STU02800,Male,21,1.5,12.8,5.2,0.4,42.5,40.1,42.2,47.2
STU02801,Male,22,0.8,8.3,6.0,0.0,48.1,57.0,39.9,51.6
STU02802,Female,18,6.8,0.0,9.7,1.4,84.0,92.4,86.9,95.2
STU02803,Female,19,1.9,2.7,5.6,2.3,91.5,69.8,66.5,76.9
STU02804,Female,24,1.9,6.1,8.3,1.1,97.6,70.5,60.3,77.7
STU02805,Male,24,1.8,5.3,7.3,0.0,66.9,68.0,62.0,66.3
STU02806,Female,19,0.5,8.8,5.8,0.1,48.5,55.3,47.0,48.3
STU02807,Male,18,2.7,2.2,6.1,1.6,74.1,68.1,61.7,68.5
STU02808,Male,19,0.5,9.5,6.4,0.1,48.3,59.6,49.6,51.3
STU02809,Female,20,5.5,2.9,7.4,1.7,86.4,75.7,82.8,92.3
STU02810,Male,18,0.4,7.7,5.1,0.0,51.1,53.4,43.7,46.6
STU02811,Male,22,6.2,1.3,7.3,2.7,100.0,84.5,82.3,97.8
STU02812,Female,18,4.4,4.9,7.6,2.0,77.4,71.6,76.5,84.7
STU02813,Other,23,0.0,9.3,4.8,0.0,53.2,40.3,36.8,49.3
STU02814,Male,23,2.9,5.3,7.1,1.8,79.7,70.0,64.7,70.7
STU02815,Male,23,6.1,0.9,7.9,1.7,91.4,86.6,85.2,92.9
STU02816,Female,25,1.9,3.7,8.2,1.2,77.2,79.6,66.6,76.9
STU02817,Female,19,4.8,0.0,8.2,1.1,100.0,85.8,76.4,95.0
STU02818,Female,20,2.9,3.9,6.9,1.8,97.5,69.7,69.9,79.6
STU02819,Male,21,3.9,4.0,6.8,0.3,84.9,71.4,71.9,82.2
STU02820,Female,19,6.4,1.4,7.5,1.4,100.0,78.5,86.6,98.7
STU02821,Female,19,2.5,3.6,8.3,1.5,70.0,79.7,66.9,68.4
STU02822,Female,23,5.5,1.2,7.9,1.5,95.5,84.3,78.5,92.8
STU02823,Male,21,3.5,2.4,7.4,2.6,100.0,75.7,76.8,82.3
STU02824,Male,25,4.7,2.3,8.1,2.5,93.5,78.7,82.8,94.2
STU02825,Female,22,5.0,3.6,7.3,0.0,67.6,68.6,68.5,79.4
STU02826,Female,22,5.1,1.4,7.0,1.9,98.8,78.7,80.4,92.6
STU02827,Female,24,0.0,9.8,4.9,0.0,57.4,45.5,39.2,52.3
STU02828,Female,21,5.1,0.1,7.2,2.2,100.0,85.0,78.1,88.2
STU02829,Female,21,7.3,3.7,7.3,1.0,100.0,64.7,86.8,97.8
STU02830,Female,25,1.8,6.0,7.6,1.5,76.1,68.7,65.1,69.5
STU02831,Male,19,0.6,9.5,5.3,0.7,47.2,49.9,50.2,52.6
STU02832,Female,23,4.6,3.2,8.7,2.7,99.4,85.5,75.9,85.0
STU02833,Female,20,1.8,4.8,7.7,1.8,73.8,70.8,62.9,67.6
STU02834,Male,19,5.5,1.8,6.8,2.3,99.1,76.8,81.1,94.7
STU02835,Female,20,2.0,3.9,8.4,2.2,78.6,81.6,64.3,74.0
STU02836,Female,21,0.6,11.6,5.7,1.3,47.3,46.9,52.8,56.3
STU02837,Female,22,1.2,8.8,7.0,0.4,46.6,55.9,53.2,48.2
STU02838,Other,21,1.7,3.8,7.4,2.0,80.8,72.5,57.3,69.2
STU02839,Male,18,1.0,3.2,6.7,1.6,83.4,69.2,60.5,71.5
STU02840,Female,19,3.8,2.5,6.1,1.0,84.8,73.2,73.1,76.2
STU02841,Male,22,4.9,1.8,7.6,3.2,100.0,78.4,86.7,92.1
STU02842,Male,18,2.4,7.0,8.4,0.0,64.8,69.3,61.0,66.1
STU02843,Female,18,4.8,3.0,8.6,2.2,95.6,73.1,76.7,85.9
STU02844,Female,23,0.0,10.4,5.0,1.7,42.1,45.9,49.8,45.7
STU02845,Male,19,2.6,3.7,5.9,2.2,79.6,61.8,75.6,79.8
STU02846,Female,22,2.5,4.3,9.0,0.1,87.9,78.7,64.2,76.8
STU02847,Female,24,2.1,6.5,6.3,2.4,69.0,62.5,59.5,71.3
STU02848,Female,24,2.9,4.3,6.2,1.0,88.6,68.5,66.7,73.8
STU02849,Male,20,5.4,1.8,7.1,1.9,100.0,79.0,74.4,93.5
STU02850,Male,19,1.7,6.0,7.5,1.2,67.5,69.9,63.7,62.6
STU02851,Female,20,1.5,6.9,8.6,0.8,88.2,67.4,58.5,68.8
STU02852,Other,25,0.0,6.3,5.6,0.1,74.0,57.8,47.2,58.0
STU02853,Male,18,2.5,4.9,9.7,3.1,86.3,80.3,74.8,78.0
STU02854,Female,24,2.7,3.7,8.1,2.5,81.9,75.9,65.9,71.4
STU02855,Female,18,6.5,2.5,7.9,3.3,96.4,82.4,86.6,95.7
STU02856,Female,20,2.3,4.5,5.8,1.6,78.3,64.5,63.9,70.3
STU02857,Male,23,6.8,0.5,7.6,1.0,93.2,77.5,83.5,99.2
STU02858,Male,22,0.7,10.0,5.4,0.2,37.2,45.7,48.3,47.3
STU02859,Male,20,1.8,5.0,6.9,1.2,93.2,67.8,65.6,74.2
STU02860,Female,24,2.8,2.8,7.7,2.3,80.7,72.8,61.6,72.5
STU02861,Male,19,2.3,2.7,6.0,2.7,89.8,72.6,67.6,76.4
STU02862,Female,22,2.4,1.0,5.3,1.4,76.7,74.5,67.1,73.5
STU02863,Male,20,3.3,5.0,9.1,1.0,88.6,85.2,69.7,77.5
STU02864,Male,24,3.7,0.0,9.6,1.5,96.0,94.4,73.2,88.2
STU02865,Female,23,3.5,5.8,7.1,1.2,86.4,66.6,62.9,76.8
STU02866,Male,22,0.0,9.1,5.5,0.0,27.9,49.8,49.0,43.2
STU02867,Female,19,4.5,1.3,9.9,2.4,98.5,91.2,89.0,91.2
STU02868,Female,22,3.5,3.6,6.6,0.9,85.8,61.0,62.9,75.1
STU02869,Female,21,2.1,5.6,6.3,0.7,66.5,62.6,52.3,58.7
STU02870,Female,24,1.6,8.3,4.9,0.6,61.6,48.3,50.7,56.6
STU02871,Male,20,2.6,4.4,6.2,1.0,86.7,63.7,68.9,79.2
STU02872,Male,18,2.3,3.6,6.7,2.2,92.9,68.0,68.3,75.5
STU02873,Male,24,1.7,3.3,6.2,0.0,60.0,66.9,65.5,65.9
STU02874,Female,22,3.2,8.4,6.4,0.2,77.1,53.6,56.3,72.2
STU02875,Female,18,4.0,2.3,8.3,2.2,100.0,86.0,77.9,86.9
STU02876,Male,23,4.1,5.1,6.4,1.6,85.5,62.3,72.2,78.7
STU02877,Female,22,3.6,3.1,7.5,0.0,88.6,72.6,56.8,74.4
STU02878,Male,20,3.6,6.1,6.5,1.5,74.9,57.1,63.5,75.8
STU02879,Male,21,0.8,9.7,6.4,0.0,49.1,51.8,56.1,48.3
STU02880,Female,25,0.0,8.6,6.7,0.4,76.5,56.4,50.7,60.0
STU02881,Male,25,2.9,4.1,6.5,2.7,68.9,62.7,64.5,73.6
STU02882,Male,18,0.0,8.1,6.0,0.0,41.8,55.7,50.0,45.5
STU02883,Female,20,2.9,2.5,6.7,2.5,85.9,79.1,68.1,73.2
STU02884,Female,19,2.5,2.1,7.8,0.4,85.3,73.4,64.9,79.6
STU02885,Female,22,5.3,1.5,5.7,2.4,100.0,64.2,78.8,96.9
STU02886,Female,24,0.4,10.1,4.2,0.0,47.5,42.2,42.5,38.3
STU02887,Female,25,1.3,9.0,5.6,0.0,53.9,55.6,51.4,57.8
STU02888,Male,25,0.3,8.6,4.6,0.0,42.6,48.3,46.3,49.0
STU02889,Male,24,4.6,0.0,9.3,1.3,87.3,90.9,88.6,95.9
STU02890,Female,24,0.0,9.9,5.8,0.0,35.4,50.8,44.0,40.3
STU02891,Female,19,2.2,3.8,7.1,1.3,84.9,75.4,67.4,74.4
STU02892,Female,24,1.0,8.1,5.3,0.5,38.8,53.1,50.2,51.3
STU02893,Female,19,2.9,5.1,6.1,1.7,73.3,60.9,64.0,75.1
STU02894,Male,20,4.8,0.6,6.7,2.3,93.4,82.3,80.7,93.5
STU02895,Female,21,3.0,3.0,7.0,0.5,79.4,82.7,71.3,74.7
STU02896,Male,23,5.2,3.2,6.9,0.9,100.0,71.9,70.1,89.0
STU02897,Other,23,5.0,1.7,9.7,1.3,97.4,94.9,75.0,94.2
STU02898,Male,20,0.3,7.9,4.7,0.4,46.7,53.8,45.5,49.6
STU02899,Female,19,4.9,0.0,9.1,1.6,93.0,95.5,86.5,93.6
STU02900,Female,25,3.4,4.9,6.2,0.1,63.6,63.4,61.7,71.9
STU02901,Female,25,3.1,3.2,6.4,1.9,100.0,77.2,69.2,85.6
STU02902,Male,24,2.9,4.4,7.1,0.0,92.4,69.9,57.9,75.7
STU02903,Other,23,3.9,4.0,7.0,0.9,77.1,68.1,72.7,82.8
STU02904,Male,21,4.7,4.1,6.4,2.0,90.5,65.7,75.7,85.4
STU02905,Male,21,5.2,0.2,8.2,0.2,92.2,96.0,82.1,92.3
STU02906,Male,23,0.9,5.9,6.7,0.0,78.7,61.0,50.8,64.9
STU02907,Female,19,2.0,10.2,4.0,1.9,48.9,39.1,63.1,62.9
STU02908,Male,18,0.0,8.1,4.0,0.6,48.4,55.8,48.9,50.4
STU02909,Male,21,5.5,2.2,6.5,1.1,91.5,79.5,80.2,89.0
STU02910,Male,18,0.0,8.6,4.0,0.9,60.0,51.8,50.3,51.9
STU02911,Female,19,6.1,1.3,8.2,3.3,100.0,81.1,85.9,98.8
STU02912,Male,25,1.3,10.2,7.0,0.1,45.5,53.2,54.2,54.4
STU02913,Female,18,5.3,1.2,7.0,2.9,95.7,83.5,85.6,93.1
STU02914,Female,20,4.5,2.5,9.2,1.4,90.7,85.6,86.2,90.2
STU02915,Female,22,3.0,3.4,8.2,1.6,76.6,81.7,72.0,77.0
STU02916,Female,21,1.1,7.0,6.7,2.5,73.3,59.2,60.2,65.5
STU02917,Female,24,1.9,4.1,7.5,2.3,71.6,68.6,69.0,69.6
STU02918,Male,21,3.6,1.3,9.9,0.6,100.0,95.6,71.9,85.2
STU02919,Female,23,5.8,3.8,8.2,3.5,99.6,86.5,83.0,99.4
STU02920,Female,20,1.7,6.7,6.0,1.1,61.7,61.0,56.1,59.2
STU02921,Male,23,2.1,2.6,5.9,1.8,82.0,72.0,63.9,67.1
STU02922,Female,25,7.5,1.1,7.8,0.1,85.4,85.4,87.3,97.8
STU02923,Female,22,3.3,0.3,7.2,3.1,86.8,82.5,73.2,80.9
STU02924,Female,22,3.2,3.1,7.0,2.0,85.2,66.5,71.4,82.5
STU02925,Male,21,1.2,4.8,6.3,1.4,62.9,55.5,55.2,58.4
STU02926,Female,22,2.7,2.5,6.6,0.8,83.1,73.4,64.8,76.4
STU02927,Female,18,4.2,3.2,6.6,2.0,82.3,72.3,77.5,85.1
STU02928,Female,23,3.0,3.4,6.4,0.7,83.0,67.0,60.8,72.3
STU02929,Female,23,0.6,9.9,5.5,0.0,57.5,45.8,56.0,53.8
STU02930,Female,21,1.7,7.1,6.1,1.7,67.2,60.6,57.1,66.8
STU02931,Male,18,4.1,3.2,7.2,1.3,90.0,77.4,65.3,84.0
STU02932,Female,21,0.0,8.9,6.6,0.0,54.8,55.6,40.0,52.2
STU02933,Male,23,1.7,6.1,5.5,2.1,48.4,55.5,59.9,60.0
STU02934,Female,22,1.9,8.9,6.5,0.2,60.7,56.4,52.6,59.2
STU02935,Male,21,5.3,2.7,8.2,2.2,94.9,81.6,80.3,99.4
STU02936,Male,25,1.1,9.1,5.3,0.0,45.8,56.1,50.2,53.9
STU02937,Female,23,2.1,12.3,4.7,0.3,53.0,40.3,54.8,58.5
STU02938,Female,25,5.6,0.0,5.8,1.8,100.0,71.4,80.9,94.2
STU02939,Male,20,6.8,0.0,5.7,1.0,100.0,70.6,72.1,96.9
STU02940,Female,21,2.7,5.8,7.6,1.6,78.4,73.2,55.9,71.1
STU02941,Male,19,2.7,2.4,6.7,2.4,84.5,68.1,64.4,76.1
STU02942,Male,21,1.2,7.1,4.0,0.6,69.4,44.2,49.6,58.1
STU02943,Male,25,6.1,0.5,9.9,3.0,90.3,100.0,91.7,96.9
STU02944,Female,19,3.4,4.4,7.4,1.0,92.9,77.7,74.8,90.5
STU02945,Female,24,3.3,5.4,7.8,0.1,85.3,69.2,57.3,75.7
STU02946,Female,25,5.3,0.0,7.8,3.0,95.5,82.4,83.5,89.9
STU02947,Female,19,1.3,5.6,6.9,1.5,67.5,70.3,61.5,63.5
STU02948,Female,19,1.7,1.8,7.4,2.9,76.8,81.0,67.3,72.9
STU02949,Female,25,0.0,7.7,7.5,0.6,46.0,66.5,48.3,47.3
STU02950,Female,20,4.8,2.8,7.8,0.7,78.4,80.9,78.3,86.2
STU02951,Male,24,2.6,2.7,8.1,1.9,71.1,77.9,65.9,71.4
STU02952,Female,24,4.9,4.5,8.5,0.3,86.2,75.2,72.2,85.4
STU02953,Female,18,1.5,7.0,4.0,1.3,49.9,47.4,51.2,52.6
STU02954,Female,23,4.6,2.9,6.8,3.2,98.9,72.0,82.9,92.7
STU02955,Male,21,4.8,1.4,8.0,3.1,100.0,81.1,85.8,95.6
STU02956,Female,23,8.1,0.5,8.2,2.6,97.9,91.3,96.7,100.0
STU02957,Female,19,8.0,3.2,8.5,1.2,93.5,78.7,87.1,100.0
STU02958,Male,22,4.7,0.5,8.7,3.0,86.1,86.2,88.1,88.7
STU02959,Male,25,0.0,7.7,7.6,0.0,48.2,66.0,44.9,46.6
STU02960,Male,24,4.3,1.0,7.4,2.2,93.1,81.0,76.7,91.4
STU02961,Other,24,6.5,3.2,8.5,0.5,100.0,83.9,82.7,100.0
STU02962,Male,24,3.9,4.4,6.7,1.6,94.0,71.4,75.0,84.0
STU02963,Female,25,2.3,2.2,6.4,1.1,86.6,70.6,65.1,68.9
STU02964,Male,24,2.6,2.5,7.8,1.5,71.7,78.1,70.4,69.9
STU02965,Female,23,1.9,6.7,6.0,0.8,72.4,59.5,58.9,65.7
STU02966,Female,25,1.7,8.4,5.2,0.0,42.5,51.1,49.2,48.2
STU02967,Female,20,1.9,5.5,4.9,1.7,82.5,56.3,59.3,71.5
STU02968,Female,19,0.0,9.3,5.0,0.3,61.4,55.5,48.7,54.6
STU02969,Female,18,0.9,7.4,7.8,0.0,60.6,61.2,57.4,59.5
STU02970,Male,21,5.9,6.6,6.6,2.0,77.5,70.8,81.9,89.9
STU02971,Female,23,1.2,8.8,6.0,0.0,38.0,56.1,50.5,47.2
STU02972,Female,18,0.0,6.7,6.1,1.3,67.3,58.2,50.2,53.6
STU02973,Male,20,4.2,5.2,7.9,0.4,76.7,71.3,69.6,76.8
STU02974,Male,25,2.0,4.9,7.5,1.4,89.2,71.4,65.0,79.6
STU02975,Female,19,3.0,3.1,6.3,0.7,71.7,73.4,59.3,71.9
STU02976,Male,25,6.1,2.9,7.6,3.2,100.0,81.6,87.2,96.8
STU02977,Male,18,1.1,12.4,5.2,1.2,56.8,37.0,51.5,54.9
STU02978,Male,21,0.0,6.2,6.8,0.8,72.3,69.3,56.3,52.7
STU02979,Male,22,2.3,5.5,9.1,2.7,89.4,76.3,72.8,76.7
STU02980,Female,21,1.7,6.8,5.6,1.5,65.6,53.1,61.7,58.8
STU02981,Male,19,1.3,8.5,6.1,0.3,50.7,55.7,56.0,57.6
STU02982,Male,22,5.3,2.6,8.4,1.6,94.2,83.4,77.1,93.0
STU02983,Male,21,3.1,4.6,5.8,1.5,86.4,59.4,69.4,76.4
STU02984,Female,23,3.5,4.2,8.5,0.8,93.9,69.6,68.1,81.7
STU02985,Male,25,5.9,0.6,9.3,3.5,100.0,89.5,89.8,100.0
STU02986,Female,22,1.1,9.5,5.5,0.0,63.1,54.6,52.6,61.5
STU02987,Male,22,6.7,1.0,8.6,2.7,100.0,86.5,97.5,100.0
STU02988,Male,23,6.7,2.3,9.0,2.4,96.2,82.1,90.4,100.0
STU02989,Female,24,2.4,3.8,6.5,0.8,81.1,73.1,62.7,76.9
STU02990,Female,22,3.5,5.7,7.0,1.2,64.6,68.8,55.4,65.7
STU02991,Female,22,0.5,10.2,5.6,0.0,40.4,53.5,46.4,49.1
STU02992,Female,21,2.9,0.7,7.2,1.4,100.0,83.3,68.8,82.2
STU02993,Male,19,2.0,8.4,5.0,1.3,41.4,47.6,56.2,62.6
STU02994,Female,20,1.6,8.9,4.0,0.0,45.1,46.6,44.6,56.9
STU02995,Female,25,1.3,6.8,5.0,1.0,69.2,50.8,47.5,57.9
STU02996,Female,20,0.7,8.9,5.2,0.2,68.1,55.9,45.4,56.3
STU02997,Female,24,0.0,7.2,5.8,0.9,51.6,57.0,46.7,49.2
STU02998,Male,19,0.0,8.9,4.0,1.3,37.0,44.3,47.5,42.2
STU02999,Female,24,6.1,0.0,7.6,2.9,82.2,90.9,87.6,96.4
STU03000,Female,19,1.9,2.5,7.4,2.0,77.1,85.7,66.6,69.5
STU03001,Other,19,4.1,1.4,8.7,3.3,100.0,85.2,85.1,90.6
STU03002,Female,25,3.4,1.9,5.7,1.1,96.6,66.0,67.1,83.2
STU03003,Other,19,3.2,2.4,7.5,1.3,91.5,79.5,68.3,82.3
STU03004,Female,23,0.6,6.8,4.6,0.0,54.4,51.3,42.2,54.6
STU03005,Female,22,5.0,2.5,7.6,1.5,98.2,78.0,73.5,88.6
STU03006,Male,24,0.9,9.0,7.2,0.7,59.0,61.0,64.3,57.0
STU03007,Female,23,1.3,3.8,5.6,0.8,75.9,64.6,56.4,70.6
STU03008,Male,19,2.7,1.1,5.8,0.5,80.2,78.1,63.2,75.3
STU03009,Female,22,1.4,6.9,6.3,0.4,42.0,56.2,49.7,53.2
STU03010,Male,18,4.0,5.7,6.8,0.8,91.4,64.1,62.9,81.3
STU03011,Female,19,5.0,2.1,6.6,2.4,87.6,69.5,68.1,81.9
STU03012,Male,19,3.5,8.0,4.7,0.7,61.4,53.4,57.3,65.2
STU03013,Male,19,1.7,9.5,5.2,0.8,45.5,52.7,53.7,50.1
STU03014,Male,21,4.1,0.6,8.6,1.5,100.0,84.7,77.0,85.3
STU03015,Female,22,0.4,6.0,4.0,0.9,38.8,50.8,50.7,43.8
STU03016,Female,24,3.2,3.4,6.5,0.6,89.6,75.8,65.2,74.0
STU03017,Female,25,2.7,11.8,6.3,0.0,47.0,47.3,63.8,67.5
STU03018,Female,22,6.2,0.6,7.3,2.1,98.9,80.7,84.8,94.6
STU03019,Male,20,5.1,3.3,6.6,0.0,65.5,68.5,71.4,76.9
STU03020,Male,20,0.7,4.4,6.6,2.1,76.4,70.8,60.6,66.4
STU03021,Male,23,6.0,3.7,6.8,2.7,100.0,74.3,84.8,99.6
STU03022,Female,21,3.5,3.9,7.2,1.5,98.3,69.8,68.0,84.5
STU03023,Female,21,7.5,3.1,8.4,2.8,93.3,79.1,88.3,100.0
STU03024,Female,23,0.9,9.3,6.7,0.0,59.2,47.6,47.6,52.8
STU03025,Female,21,2.0,4.1,6.2,0.9,89.4,71.8,60.1,75.4
STU03026,Male,22,3.4,8.7,6.4,0.5,83.4,55.8,67.2,80.9
STU03027,Male,25,1.8,3.9,6.6,1.8,70.8,73.7,68.4,68.9
STU03028,Other,24,4.1,2.4,8.5,2.0,100.0,82.1,75.8,89.3
STU03029,Female,25,6.1,2.1,6.9,3.4,100.0,76.7,92.6,98.8
STU03030,Male,25,4.4,3.6,7.3,0.9,94.7,70.9,74.1,85.8
STU03031,Male,23,2.5,5.8,6.9,0.9,76.9,55.9,58.6,72.0
STU03032,Female,25,0.5,8.0,5.8,1.7,60.1,56.2,43.9,55.3
STU03033,Female,21,3.2,3.6,8.8,0.4,82.3,76.1,66.1,75.6
STU03034,Female,21,2.0,6.5,5.4,2.4,69.2,59.0,54.8,61.9
STU03035,Female,20,1.7,5.0,9.7,1.3,68.8,78.8,66.7,65.7
STU03036,Female,23,0.2,10.6,4.0,0.8,37.7,41.5,46.0,48.9
STU03037,Female,20,2.6,7.9,5.5,0.0,37.6,50.3,50.5,48.0
STU03038,Male,18,5.4,0.7,9.4,2.7,97.2,92.8,82.1,98.8
STU03039,Female,19,0.0,7.5,5.7,0.8,44.6,54.8,53.5,46.2
STU03040,Female,22,0.0,6.8,5.4,1.5,33.5,52.4,44.7,40.3
STU03041,Female,19,4.7,2.1,7.8,1.8,92.6,80.7,73.7,85.1
STU03042,Male,21,3.7,3.6,6.2,2.0,85.0,70.4,67.6,78.9
STU03043,Female,24,1.6,5.0,6.7,0.0,92.9,62.3,57.9,66.4
STU03044,Male,23,1.3,10.7,4.3,0.5,40.4,41.1,45.3,49.1
STU03045,Male,18,5.9,2.6,9.0,0.6,100.0,90.1,84.3,100.0
STU03046,Female,25,4.5,3.5,6.9,0.6,85.0,68.5,69.6,86.7
STU03047,Male,23,3.4,6.8,7.0,0.1,67.5,60.9,55.9,59.8
STU03048,Female,25,5.3,0.0,8.1,1.8,92.1,87.3,82.4,89.2
STU03049,Male,22,4.1,2.1,8.3,1.9,100.0,83.7,78.8,89.4
STU03050,Male,20,2.4,6.4,8.2,1.3,80.9,71.3,66.1,72.0
STU03051,Female,23,4.5,0.0,7.6,2.2,100.0,88.1,73.6,90.0
STU03052,Male,20,3.2,3.8,7.6,1.1,88.3,72.1,59.6,76.1
STU03053,Female,21,0.0,9.5,5.7,1.0,39.6,56.1,43.3,39.7
STU03054,Female,22,5.0,3.5,9.3,1.4,92.9,79.1,79.2,94.2
STU03055,Female,23,3.5,3.0,5.8,1.4,65.1,69.9,75.6,81.4
STU03056,Male,25,5.7,1.6,7.7,2.6,99.3,86.4,82.1,92.7
STU03057,Female,22,2.7,5.0,6.6,2.6,74.5,68.9,72.0,78.1
STU03058,Female,18,2.8,6.3,6.5,0.5,71.8,69.1,65.3,69.8
STU03059,Female,22,4.5,3.8,6.9,3.0,82.7,68.0,78.1,83.8
STU03060,Female,23,2.6,2.8,4.9,0.3,82.0,66.7,66.3,75.5
STU03061,Male,18,2.3,8.0,6.0,1.4,68.2,58.2,62.9,67.0
STU03062,Male,21,2.3,2.1,6.6,2.1,73.1,72.9,68.0,66.7
STU03063,Female,20,3.5,3.7,7.8,2.2,80.1,75.9,69.5,78.6
STU03064,Male,23,0.0,8.5,6.3,0.7,44.7,62.3,51.3,54.1
STU03065,Female,19,1.4,7.6,7.3,0.4,51.7,59.6,62.4,64.3
STU03066,Male,23,1.5,11.0,5.8,0.4,35.6,42.9,47.9,48.1
STU03067,Female,21,0.4,9.5,4.2,1.9,28.7,47.2,51.5,38.3
STU03068,Female,23,0.0,9.3,6.1,0.0,38.9,55.3,48.2,46.9
STU03069,Female,20,4.9,3.1,9.7,2.5,100.0,84.3,78.3,88.5
STU03070,Female,23,1.9,4.2,6.2,1.8,73.6,70.1,63.8,69.2
STU03071,Male,20,1.8,7.1,5.9,0.9,53.1,62.7,54.0,54.6
STU03072,Male,18,2.0,4.1,7.8,1.9,80.7,76.2,59.4,70.8
STU03073,Male,25,0.4,8.3,4.0,0.0,37.5,41.2,41.5,42.9
STU03074,Female,23,0.0,6.6,4.9,0.0,65.4,54.6,49.4,53.4
STU03075,Male,22,3.1,4.8,6.3,1.0,68.4,62.6,63.6,73.0
STU03076,Female,22,1.8,4.3,5.5,1.1,78.2,62.9,60.0,67.4
STU03077,Other,20,4.8,2.8,6.8,3.0,68.6,77.7,81.6,79.3
STU03078,Female,22,6.9,0.0,6.3,3.2,100.0,78.5,85.7,100.0
STU03079,Female,25,0.4,7.4,5.5,0.7,63.4,57.9,44.9,53.9
STU03080,Male,19,6.4,4.8,7.8,2.2,89.0,81.6,72.8,93.0
STU03081,Male,25,1.7,5.3,5.9,0.7,74.0,67.3,56.4,71.0
STU03082,Male,21,3.6,2.4,6.2,0.8,81.0,68.5,59.7,73.0
STU03083,Male,25,4.0,4.2,6.1,0.9,84.3,62.2,66.3,74.7
STU03084,Female,22,7.3,2.1,10.0,2.3,100.0,90.0,91.2,100.0
STU03085,Male,19,2.6,4.6,6.5,1.3,83.3,69.2,64.1,72.9
STU03086,Female,20,5.4,0.3,7.1,0.1,81.5,79.1,73.1,83.7
STU03087,Female,25,0.1,6.6,4.2,0.1,64.2,54.5,46.7,51.0
STU03088,Female,25,3.9,5.1,6.4,0.3,85.1,69.8,62.4,79.0
STU03089,Male,21,4.0,5.3,5.2,0.8,68.3,50.8,64.5,72.9
STU03090,Female,25,4.9,1.2,7.1,2.7,92.5,77.8,82.9,91.4
STU03091,Male,19,0.0,9.9,4.0,1.0,41.2,42.7,36.4,48.1
STU03092,Female,22,2.5,7.1,7.8,0.9,93.7,62.0,58.2,77.7
STU03093,Female,19,3.7,1.4,8.0,3.1,100.0,86.0,73.0,88.2
STU03094,Male,18,1.6,11.4,4.0,0.1,37.8,39.3,48.1,49.4
STU03095,Female,25,1.8,4.7,6.1,0.9,71.5,62.0,56.6,62.8
STU03096,Female,25,5.0,1.8,8.5,3.6,83.2,80.8,82.5,84.1
STU03097,Female,19,2.8,3.4,6.0,0.6,100.0,70.9,65.3,84.5
STU03098,Female,24,3.0,2.3,6.3,1.6,69.8,68.0,62.5,72.2
STU03099,Other,22,2.3,2.7,7.1,1.4,65.7,74.5,62.7,63.0
STU03100,Female,24,4.6,3.9,5.8,0.0,75.2,65.6,67.9,78.9
STU03101,Male,23,0.9,8.7,5.6,0.0,52.9,49.3,52.7,55.5
STU03102,Female,25,3.3,4.7,6.7,3.0,75.8,73.6,73.3,74.6
STU03103,Male,24,4.8,3.2,6.7,0.9,82.8,69.8,73.9,86.4
STU03104,Male,25,2.0,3.9,7.0,1.8,89.5,70.9,64.9,74.8
STU03105,Male,19,3.8,3.6,7.1,0.0,83.4,75.6,70.1,79.3
STU03106,Female,25,5.3,2.5,9.1,1.8,85.7,83.9,88.2,91.9
STU03107,Female,23,3.0,6.2,7.8,1.9,76.7,70.8,62.2,78.9
STU03108,Male,19,4.6,5.8,7.3,0.9,97.0,65.2,70.2,87.3
STU03109,Male,22,0.0,6.7,6.6,1.2,43.3,66.7,56.6,52.1
STU03110,Male,20,3.9,1.9,8.5,1.9,95.3,81.5,75.0,84.1
STU03111,Female,18,4.7,2.3,7.6,1.6,92.4,74.8,78.8,94.4
